NAME	CD8	CD4	Fibroblast	Macrophage	B	Malignant	Mast	Dendritic	Myocyte	Endothelial
BGN	1	1	1430.43282887014	1	1	186.383933272575	1	1	1	1
BHLHE41	1	1	1	1	60.2497167196543	1	1	1	1	1
BICD2	1	1	1	60.6317251886731	1	34.9494108588247	1	1	1	36.6265370005625
BIK	1	1	1	1	1	76.996703663794	1	1	1	1
BIN1	292.299428922745	159.600250868676	1	1	1	1	1	1	696.623632758077	1
BIN2	450.597350744811	426.457767820856	1	108.355312932881	104.019211674633	1	229.303014463878	1	1	1
BIRC3	272.925484576132	316.809928397409	1	23.4468219815541	150.82377157115	1	193.100095054925	1711.46181625416	1	1
BIRC5	1	1	1	1	1	78.3331966841723	1	1	1	1
BLCAP	1	1	1	1	1	227.328063581253	1	1	854.178046630773	140.457282072742
BLNK	1	1	1	37.2938485507585	361.425166476868	1	1	1	1	1
BLVRA	1	1	126.998869357595	175.317611614303	1	264.854800214148	287.179182554739	618.601905571258	1	42.4395300982984
BLVRB	1	1	129.410328184966	34.3335420014919	136.179143289486	294.364697489499	1	1	42.3670937301731	1
BMP1	1	1	1	1	1	23.7646121752514	1	1	12.0077698740804	154.676656204686
BMP4	1	1	1	1	1	1	1	1	1	153.913640692376
BMPR1A	1	1	1	1	1	1	143.456010956594	1	1	1
BMPR2	1	1	1	1	1	1	1	1	36.5223892398597	21.569137370358
BMX	1	1	1	1	1	1	1	1	1	82.7661750177022
BNIP3	1	1	1	1	60.1823000263286	177.973001709434	1	1	66.6024629621422	1
BOLA3	1	1	1	1	61.0684418848539	70.1667226304716	1	1	1	50.3950228597481
BOLA3.AS1	1	1	1	1	1	1	75.2448816220886	1	1	1
BOP1	1	1	1	1	1	63.9146824415072	1	1	2.60836916317235	1
BPHL	1	1	1	1	1	48.0756309328701	1	1	1	1
BPTF	39.1265376542899	1	1	1	1	1	1	1	1	1
BRAF	1	1	1	1	57.9935710701469	1	1	1	1	1
BRAT1	1	1	1	89.9656749655662	1	56.2916087016335	1	1	1	124.721059564867
BRE.AS1	1	1	1	186.835807886603	1	1	68.1943717465347	1	1	1
BRIX1	1	1	72.3692221117334	1	1	180.102573131541	113.299071194133	1	119.70254906275	142.027450050556
BRWD1	102.032986394042	1	1	1	1	26.508175852456	1	17.4283004888092	1	32.2861444962771
BSCL2	1	1	96.9823451599461	41.7681375151844	711.869730298211	55.2869775897669	1	1	1	106.864516840921
BSDC1	1	1	69.717404222755	1	1	56.5035518255902	133.066786841585	1	1	81.4060994643906
BTBD1	1	1	1	50.2592535976711	1	1	1	1	1	130.911248053628
BTBD10	1	1	1	64.2568494060551	1	30.3299059643668	142.889606269958	1	1	1
BTG1	1062.36728220229	913.486464386407	81.2967115987721	120.932807410951	97.7066339052802	44.4587389233848	155.033368650469	70.0159437026808	1	65.4111285904982
BTK	1	1	1	1	54.6750520323934	1	582.723175712771	1	1	1
BTN2A2	1	1	1	1	1	1	104.307286386072	116.966776293501	1	1
BTN3A1	296.925339479311	206.264059085088	1	31.1193978106041	101.991727347409	1	118.587087536044	1	1	1
BTN3A2	103.570872965915	166.043781615558	1	1	50.5120616408518	1	101.256156268349	1	43.6311181651235	107.091523624211
BTN3A3	1	1	1	1	67.2880205247196	1	59.7827557423551	1	1	1
C10orf10	1	1	1067.81795164866	1	1	96.6331522533044	1	282.691941317409	405.209877016849	526.920268217256
C10orf11	1	1	1	1.94232029333025	1	1	1	1	1	90.1964042146118
C10orf128	1	1	1	83.5134775257247	1	1	95.3320990194669	1	1	207.546185155224
C10orf76	1	1	1	1	1	1	1	1	1	56.5844632945813
C11orf24	1	1	71.4212694302697	1	115.009985807365	66.9957920940494	1	1	3.28348991046894	37.2766810659582
C11orf49	1	1	1	1	1	43.2203111442851	1	1	1	1
C11orf71	1	1	1	1	1	1	1	1	117.832584913706	1
C11orf74	1	1	1	89.9161002283668	1	1	1	1	1	1
C11orf80	1	1	1	1	91.5331402400807	1	1	1	1	1
C11orf83	1	1	1	1	31.6302020192327	21.0979145216715	1	1	1	1
C11orf96	1	1	270.136384287724	1	1	1	1	1	1	1
C12orf23	1	1	52.0108908114963	1	95.8581079802735	22.4265301721329	71.667684806549	1	1	25.8643427583671
C12orf44	1	1	152.653501697279	1	194.70349246377	108.125010571361	1	1	35.5159087367295	278.641662393686
C12orf45	1	1	1	1	74.9260196154316	68.5148416468512	1	66.5016597312217	1	1
C12orf57	1	1	380.630781312965	1	177.777233912938	223.993184610107	1	1	157.398394324761	332.106169199608
C12orf75	142.217852195164	1	153.334717064775	1	1	142.513930164985	1	1	1	1
C14orf1	1	1	1	1	1	64.1695853078726	1	1	1	107.776538198085
C14orf23	38.636845222859	34.7902307452192	1	1	1	1	12.4698084331824	11.6790927667777	1	7.19591901064083
C15orf40	50.2556315357156	65.2970146126793	1	1	26.4572141954586	13.3786839018297	1	30.7546820951438	1	1
C15orf57	1	1	1	90.3741531428594	54.8665547036371	1	1	1	22.3240806632992	1
C15orf61	1	1	1	1	1	1	1	1	47.5012185863201	1
C16orf45	1	1	77.4805533180809	1	1	1	1	1	1	15.382466191777
C16orf54	527.554846038608	261.634511870583	1	32.6450943482779	401.406058790865	1	158.581888532357	1	1	1
C16orf74	1	1	1	1	44.7271617668196	50.0463115588026	1	1	1	1
C16orf80	321.334271871107	325.199884785475	131.043026125107	35.4612525988779	1	115.551169800502	1	1	1	176.092873724808
C16orf91	1	1	1	1	1	85.8757429667898	1	197.945149557896	1	1
C17orf49	127.8761438201	194.186910603183	87.0930438536666	177.89232415886	1	77.2862556546817	146.50652876917	511.605967321987	1	166.452108721077
C17orf89	1	1	1	1	1	66.8701611487665	1	1	27.892601456613	201.650815425783
C19orf24	1	1	39.9998258412539	1	61.1957099286618	20.8795412575519	1	1	40.764775834936	1
C19orf33	1	1	1	1	1	160.505372959848	1	1	1	1
C19orf47	1	1	1	1	1	1	1	1	203.77663357697	1
C19orf48	1	1	1	1	1	188.109859262393	1	1	163.034464814155	50.3563289006595
C19orf66	1	1	55.3109849726496	1	1	30.0111176161432	77.7270913153406	20.0681659532935	1	14.4070649144153
C1QA	1	1	1	4218.36384184767	1	1	1	1	1	1
C1QB	1	1	1	4701.31496707236	1	1	1	1	1	1
C1QC	1	1	1	5356.28220939256	1	1	1	1	1	1
C1QTNF1	1	1	100.156238135065	1	1	1	1	1	1	29.6316622898562
C1R	1	1	2407.39874070966	1	1	533.511575304503	1	1	1	1
C1S	1	1	2771.88450039142	1	1	474.727784768893	1	1	1	1
C1orf123	1	1	139.543788320878	66.2311262288293	1	54.2826823216727	1	1	1	1
C1orf162	1	1	1	607.894406339955	1	1	442.835807243434	1	1	1
C1orf172	1	1	1	1	1	47.7715931126585	1	1	1	1
C1orf186	1	1	1	1	1	1	1450.84612630526	1	1	1
C1orf198	1	1	152.180797992455	1	1	24.3934251277116	1	1	1	11.5123526796817
C1orf35	1	1	1	1	1	34.5007905307309	1	18.6095012343956	1	36.8459969264501
C1orf50	1	1	1	1	1	1	1	1	1	67.34181508353
C1orf54	1	1	73.907135590127	188.657704342831	1	1	1	1	1	192.161155840226
C1orf74	1	1	1	1	1	58.7807091316981	1	1	1	1
C1orf85	1	1	1	113.999590106121	1	1	1	1	1	45.3882683175339
C1orf86	1	65.6218128920137	34.6657655487968	1	1	23.0235227940732	63.0807790722615	1	1	1
C2	1	1	1	276.237299937404	1	1	1	1	1	1
C20orf112	1	1	1	1	1	1	20.6913591195385	38.373128403137	1	188.533566039263
C20orf118	1	1	1	1	1	1	87.5567812224048	1	1	1
C21orf2	1	1	1	42.6541769840458	1	1	1	1	1	1
C21orf33	1	1	93.4381893097068	25.1134891832587	50.7805315678085	108.381216693143	46.2914086330119	30.0837530142581	608.645443172581	114.828199099206
C21orf7	1	1	53.9872195584339	1	1	1	1	1	405.700132595353	1
C21orf91	1	1	1	1	1	1	87.5361203570823	1	1	45.4445865521638
C22orf32	1	1	40.9953145887636	28.1125144547444	176.63938786653	42.0270459842998	1	1	45.7976314640997	56.9615905792923
C2CD5	1	1	1	1	1	1	52.6218473676147	1	1	58.6338232017101
C2orf40	1	1	102.871630634716	1	1	1	1	1	1	1
C2orf68	1	1	1	1	1	27.3867084905712	1	1	61.5866772825931	11.6119263376202
C2orf74	1	1	1	1	1	1	101.823265306543	1	161.706248875202	1
C3	1	1	302.654657479105	1	1	1	1	1	1	1
C3AR1	1	1	1	793.6073817773	1	1	247.2011660446	1	1	1
C3orf37	1	1	88.4262907958857	32.4567499231646	170.507105373908	191.115576138995	1	1	1	1
C3orf38	1	1	1	1	1	1	60.8700497502394	137.646385168004	1	1
C3orf58	1	1	60.0643602840806	17.357659097151	1	1	1	1	1	1
C3orf70	1	1	36.7320796044195	1	1	1	1	1	1	1
C4A	1	1	327.023264609397	1	162.25410425088	1	1	1	121.142457127354	1
C4B	1	1	408.886416454918	1	228.783913387188	1	1	1	62.1143391466046	1
C4B_2	1	1	408.886416454918	1	228.783913387188	1	1	1	62.1143391466046	1
C4orf26	1	11.6105758456655	1	1	1	1	1	1	1	1
C4orf52	1	1	1	1	47.9203587990784	35.5822170702835	1	234.508503130785	192.911012373926	1
C5AR1	1	1	1	493.302681273126	1	1	1	1	1	1
C5orf56	1	1	1	6.67840555872	59.6579039346481	1	1	1	1	1
C6orf1	1	1	47.9627620759931	43.7727783369045	1	1	1	1	1	101.636758047978
C6orf141	1	1	1	1	1	49.0811164368215	1	1	1	1
C6orf226	1	1	1	76.1268322149355	1	1	1	1	1	1
C6orf25	1	1	1	1	1	1	55.4959741704345	1	1	1
C7	1	1	149.519713339259	1	1	1	1	1	1	92.4053152626617
C7orf49	1	1	1	60.459953511011	101.778812385052	80.6114104119423	1	1	1	112.54733263522
C8orf4	1	1	161.368673886458	1	1	1	1	1	1	197.735675125131
C8orf40	1	1	156.143932791605	68.6655102176362	1	1	1	738.103049854756	1	1
C9orf16	1	1	79.7766534800455	30.5995904373919	71.0752692956302	42.0426960580631	1	191.533162198949	66.180503728524	54.3548038033368
C9orf3	1	1	78.7770193881182	1	1	23.7317729412672	1	1	104.701910013387	1
C9orf72	1	1	1	118.516018387993	1	1	64.7129856634871	166.683023312673	1	1
CA12	1	1	1	1	1	105.238418561399	1	1	1	1
CA2	1	1	1	1	1	616.494302030798	1	1	71.8706337109121	869.343017988003
CA3	1	1	1	1	1	1	1	1	949.9376795922	1
CA5B	22.7257223126368	30.1500351137431	1	1	1	1	1	1	1	1
CA9	1	1	1	1	1	62.1299316034206	1	1	1	1
CACNB1	1	1	1	1	1	1	1	1	558.427679281352	1
CACNB2	1	1	44.3459205562757	1	1	1	1	1	1	1
CACNG1	1	1	1	1	1	1	1	1	200.895131374215	1
CADM1	1	1	1	1	139.039456690907	1	1	1	1	1
CALB2	1	1	1	1	1	1	174.878437298413	1	1	1
CALCRL	1	1	1	1	1	1	1	1	39.4553274024899	221.248885973829
CALD1	1	1	855.338983647486	1	1	90.744398188608	1	1	1	173.617200978068
CALHM2	1	1	158.060942228484	1	1	1	1	1	1	64.8410479283377
CALML3	1	1	1	1	1	621.259528907262	1	1	1	1
CALML5	1	1	1	1	1	1286.33566280923	1	1	1	1
CAMK1	1	1	1	65.0525961955076	1	1	108.976429953795	1	1	1
CAMK2D	1	1	58.7521710134739	40.4388533198778	1	29.9280443316177	1	1	176.940091126009	34.8300258223606
CAMK2G	1	1	48.2816614354387	1	1	27.9762979249502	63.4310779325095	1	1	28.2367524856735
CAMK4	153.541526168918	159.384131589214	1	1	1	1	1	1	1	1
CAP2	1	1	54.5469975256011	1	1	1	1	1	105.145552041501	1
CAPG	354.94280115594	287.558019440868	129.783310186243	1232.05366456685	1	966.072638572151	2559.59424639823	1599.82204766893	1	1
CARD16	171.894329762898	346.537504207174	1	186.713584725498	1	1	1	141.203541744729	1	226.066580228051
CARD8	65.4972835833214	76.5512712119644	1	14.7079381484548	1	1	23.6719854621575	1	1	91.1088182797367
CARKD	1	1	85.4317762758446	1	1	34.0345785567051	1	1	1.84334314984525	1
CARS2	1	1	1	1	1	1	51.3707586914382	1	1	1
CASC4	1	1	111.055862204935	22.8021344551778	75.5978891862514	32.3278219401565	56.8841734608967	329.896072350091	24.1692573843292	71.9903263759959
CASP1	262.559961692904	326.348361538778	1	429.075585950196	1	80.0820279981423	1	1	1	179.948844734738
CASP10	1	1	1	17.6537944437174	94.628419932544	1	1	1	1	1
CASP14	1	1	1	1	1	55.5612534559369	1	1	1	1
CASP2	72.3428715321439	93.1799066843109	40.8595841771162	29.2784779837856	1	35.3150532666435	1	1	1	22.798147733263
CASP8	270.060603667555	256.779942137984	1	1	1	1	1	46.0233616092359	1	1
CASQ2	1	1	371.309790466086	1	1	1	1	1	1165.75898498146	1
CASS4	1	1	1	33.0085630223633	1	1	1	1	1	1
CAV1	1	1	499.270141999358	1	127.144363477272	442.65849710969	1	1	1	594.645533672625
CAV2	1	1	128.813029303035	1	1	123.669585504258	1	1	1	163.902902243088
CBFB	1	1	1	23.2096985505135	1	1	61.4034551414698	1	76.8885439364462	1
CBLB	365.103162453162	210.18936892586	62.0067701766272	1	1	1	1	160.734406602974	96.9657794232474	48.7351770042218
CBLC	1	1	1	1	1	114.978609070384	1	1	1	1
CBR1	1	1	188.734255922528	221.643158400808	1	421.769727501753	1	513.270541476376	1	102.596486835501
CBX1	1	1	1	1	1	33.8647058103412	1	19.6942361394751	1	1
CCDC104	1	1	128.851253769457	1	1	26.7003300790111	1	12.2123913619718	1	66.7815904446773
CCDC109B	323.764978021569	298.118393159485	1	55.9340727540894	1	114.273576279307	1	1	1	105.533499529194
CCDC111	1	1	1	1	1	1	1	1	68.1403388551975	1
CCDC127	1	1	1	1	1	46.0970835404752	1	1	1	1
CCDC137	1	1	1	1	1	44.7856441102832	1	1	1	1
CCDC14	1	1	1	1	1	1	1	1	27.1215923176511	1
CCDC141	1	1	1	1	1	1	60.4699356466399	1	1	1
CCDC159	1	1	1	1	1	1	73.2905054581484	1	1	1
CCDC167	1	1	1	1	278.557887848201	55.3344037057934	1	37.8079870925175	1	1
CCDC174	1	1	1	1	1	1	90.0505579587238	1	1	1
CCDC25	1	1	1	35.465904362625	1	1	1	1	1	1
CCDC28A	177.849457187029	1	1	1	27.2786588553149	1	1	1	1	139.342307662419
CCDC50	1	1	31.5437629068592	17.2294258429077	1	14.8105136162453	1	59.8872458543546	1	60.8206926344416
CCDC59	1	110.113007254107	1	1	33.6038630255372	37.2147539472162	1	1	20.9217104858974	1
CCDC69	1	1	1	1	57.0460579862701	1	1	1	1	1
CCDC80	1	1	230.610922400343	1	1	1	1	1	1	1
CCDC85B	1	1	1	1	1	1	81.7725609499467	1	1	95.5496838432667
CCDC88A	1	1	1	20.6443851503514	1	1	17.709140259194	40.7292310042429	1	1
CCDC90A	1	1	1	1	37.2363287743361	1	1	1	1	1
CCDC91	1	1	1	1	36.7316245010347	41.8888461144732	1	1	1	1
CCDC94	1	1	1	1	1	1	1	12.6471337457554	1	1
CCL14	1	1	1	1	1	1	1	1	1	1799.66914687909
CCL19	1	1	1	1	1	1	1	1103.36986029823	1	1
CCL2	1	1	2176.52562369883	285.740347098182	1	1	870.068088826504	1	1	205.699569545961
CCL20	1	1	1	739.889780650098	1	192.862977770528	1	1	1	1
CCL22	1	1	1	1	1	1	1	3600.31062084398	1	1
CCL23	1	1	1	1	1	1	1	1	1	273.347983208683
CCL3	384.835921365273	1	1	8450.99181338674	1	1	1	1	1	1
CCL3L1	1	1	1	558.26687958363	1	1	1	1	1	1
CCL3L3	1	1	1	603.369009294086	1	1	1	1	1	1
CCL4	9072.93047300326	3619.37288355686	1	8360.06303108328	1	1	1145.20879880635	1	1	1
CCL4L1	973.20460573162	1	1	1964.48456825721	1	1	1	1	1	1
CCL4L2	973.20460573162	1	1	1964.48456825721	1	1	1	1	1	1
CCL5	6771.57609873672	1187.87468925509	27.4638755525864	17.8612070311948	20.5524302733576	24.0722059892036	24.0108259056217	274.859194922891	40.3270294874387	17.9314154887559
CCM2	1	1	1	1	112.745892583808	53.6531977109613	1	43.0355859761579	1	31.8831021475759
CCNA1	1	1	1	1	1	100.882876070339	1	1	39.8485157973448	1
CCNB1	1	1	1	1	1	161.916019295198	1	1	1	1
CCNB2	1	1	1	1	1	96.7307790027997	1	1	1	1
CCND1	1	1	1	17.1619997876362	1	212.031251692832	1	1	1	126.808252163846
CCNG1	1	1	86.4635074183817	1	36.9398053012897	38.5050895351719	506.878381351735	57.4789794630465	91.514628834637	53.8509999670114
CCNG2	1	1	1	1	1	1	1	70.1828681525438	1	1
CCPG1	1	1	78.7393129906504	24.8602375001833	237.102599228182	1	1	1	29.388019317336	61.9771733950911
CCR1	1	1	1	181.337558318224	1	1	1	1	1	1
CCR6	1	356.686755110514	1	103.595809291599	1	1	1	1	1	1
CCR7	1003.90070782011	2457.86380516235	1	1	1	1	1	5059.69985343788	1	1
CCR8	1	358.524884030652	1	1	1	1	1	1	1	1
CCS	1	1	1	22.921755926557	133.717445401767	61.566665354309	1	1	1	1
CCSER2	105.997564833121	62.3419357167962	1	1	1	1	1	84.9407169277484	1	1
CCZ1	1	1	1	1	1	40.3885965678315	1	168.899515074596	1	1
CD14	1	1	1	3630.24213093471	1	1	1	1	1	1
CD151	1	1	144.162679243148	1	1	59.1072943240753	1	1	46.0119419913256	245.039584001328
CD163	1	1	1	1605.88077417145	1	1	1	1	1	1
CD163L1	1	1	1	307.499678136335	1	1	1	1	1	1
CD180	1	1	1	1	185.485116589077	1	1	1	1	1
CD19	1	1	1	1	108.476814188472	1	1	1	1	1
CD2	1571.58616034543	1614.74706839896	1	1	1	1	1	1	1	1
CD200	1	1	1	1	1	1	1	475.822096861645	1	197.777089769247
CD200R1	1	1	1	59.127148890745	1	1	1	1	1	1
CD209	1	1	1	124.268828938656	1	1	1	1	1	1
CD22	1	1	1	1	1	1	108.880548143961	1	1	1
CD24	1	1	1	1	1	229.317782088054	1	1	1	1
CD247	361.79989470728	272.731159559807	1	1	1	1	1	1	1	1
CD248	1	1	144.934861001263	1	1	1	1	1	1	1
CD27	576.598457842025	557.699005376339	1	1	588.350901222745	1	1	1	1	1
CD274	1	1	1	1	1	1	133.311236664611	351.637694781089	1	1
CD28	1	155.610492844363	1	1	1	1	1	1	1	1
CD300A	1	1	1	231.91470703312	1	1	346.528348781392	1	1	1
CD300C	1	1	1	42.6691440307641	1	1	1	1	1	1
CD300E	1	1	1	563.683779760344	1	1	1	1	1	1
CD302	1	1	42.4065533361276	72.5920311047447	1	1	1	1	1	1
CD320	1	1	1	60.4920897981963	94.4706029983865	43.8024682460858	1	1	124.909322242348	479.96030066588
CD33	1	1	1	1	1	1	254.162814241792	1	1	1
CD34	1	1	1	1	1	1	1	1	1	711.332492559555
CD36	1	1	1	123.895750852477	1	1	1	1	1	1
CD37	292.457575700306	356.820024474204	1	164.572231089035	112.425252179636	1	352.612361643766	98.5878378557152	1	1
CD38	1	1	1	59.8340916214918	274.9777001321	1	1	1	1	1
CD3D	1674.63358773234	1357.85605064751	1	1	1	1	1	1	1	1
CD3E	997.621601209771	884.387366922175	1	1	1	1	1	1	1	1
CD3G	505.589807877264	295.540293447318	1	1	1	1	1	1	1	1
CD4	1	381.72893030944	1	520.785435700795	1	1	260.748351197523	149.287552648152	1	1
CD40	1	1	82.2440624934444	141.316811863085	82.1633676600032	46.0681085331725	1	347.586053013468	1	60.9103987654031
CD48	212.50431147915	282.102684345687	1	128.739495117766	1	1	189.33966206206	1	1	1
CD5	175.376915993651	345.068251545753	1	1	1	1	1	1	1	1
CD52	1602.01022178711	1906.75025190933	1	223.948454096597	1	1	1349.81729417486	1	1	1
CD53	970.389925047679	1438.81084739046	1	1048.90446917851	299.556317099985	1	546.161948543875	118.971703868675	1	1
CD6	305.207069721847	297.944716908336	1	1	1	1	1	1	1	1
CD68	1	1	70.4523843543943	1701.31743564763	54.3634068536525	42.2340133429271	114.71725834346	1	67.3207426914866	1
CD69	2056.55737832955	2344.09839762855	1	99.6975986631726	1	1	6589.65361764147	1	1	1
CD7	301.59791573496	146.136857153495	1	1	1	1	1	1	1	1
CD79A	1	1	1	1	590.808183696641	1	1	1	1	1
CD79B	1	1	1	1	182.46102332106	1	1	1	1	142.318311572367
CD80	1	1	1	78.9934000064728	1	1	1	655.553569576803	1	1
CD82	374.86596638072	402.693532170686	177.535417611529	1	1	224.27358130218	845.53100435884	1	129.502859080325	6.0677219603555
CD83	1	240.417430010927	1	819.322105701653	1	33.8648006468766	1072.9720717607	2527.05030197881	1	88.1937417310432
CD84	57.6531245571956	1	1	72.448022016554	1	1	160.106128869113	67.9604548100505	1	1
CD86	1	1	1	270.647459480797	1	1	1	873.443822451422	1	1
CD8A	1493.79082649616	1	1	1	1	1	1	1	1	1
CD8B	1105.71021702492	1	1	1	1	1	1	1	1	1
CD9	1	1	1161.76549425219	192.132497904443	213.296110112807	1893.90433146806	2969.07813269277	53.9102096869383	100.520892359095	800.912988824317
CD93	1	1	1	176.04921528411	1	1	1	1	1	438.587640115173
CD96	525.999498737037	416.86694956943	1	1	1	1	1	1	1	1
CD97	559.047467430648	288.14348109267	43.0773676129314	77.7127656910491	114.547996140761	1	222.831501879872	1	59.2430785539923	1
CDA	1	1	1	1	1	226.240410847841	1	1	1	1
CDC20	1	1	1	1	1	214.370079306138	1	1	1	1
CDC37L1	1	1	1	1	1	46.6363806561394	1	1	1	1
CDC42SE2	737.091715854554	617.302777017338	48.651443534195	104.356421188644	32.5382839319588	38.2162137548141	52.8207112099158	171.831070136863	1	88.1284312118611
CDC6	1	1	1	1	1	55.6041652423685	1	1	1	1
CDCA7	1	1	1	1	1	46.1202291617519	1	1	1	1
CDCP1	1	1	1	190.795671977228	1	86.6580197255863	41.2144352942314	1	1	1
CDH1	1	1	1	1	1	141.371021729749	1	1	1	1
CDH11	1	1	83.1668924154357	1	1	1	1	1	1	1
CDH13	1	1	1	1	1	110.975714967099	1	1	44.8102190421686	86.6215916893724
CDH3	1	1	1	1	1	462.146969626904	1	1	1	1
CDH5	1	1	1	1	1	1	1	1	1	518.801694769061
CDH6	1	1	111.144949899074	1	1	1	1	1	1	1
CDK10	1	1	1	1	1	70.2043344063286	1	1	1	51.8673993289908
CDK14	1	1	1	1	38.785171422205	1	1	1	1	1
CDK15	1	1	1	1	1	1	244.015395143194	1	1	1
CDK16	1	138.019124325019	1	31.3848723988959	97.894641204176	37.6262104205953	34.5543287790378	5.39569335421065	32.080861429205	1
CDK5	1	1	1	1	1	1	112.292588049917	1	1	130.013837181075
CDK5RAP1	1	1	1	149.617553632703	1	49.9098724704747	1	1	28.6658036536291	1
CDK5RAP2	1	1	1	1	1	1	1	21.8965060869648	77.7439006218082	1
CDK7	1	1	1	1	1	93.5600024533306	1	1	1	1
CDKN1B	1	1	1	1	1	1	1	75.2571935461246	1	1
CDKN2AIP	1	1	83.5963662613214	1	87.8603946706538	60.7738394539367	1	1	1	1
CDKN3	1	1	1	1	1	86.9978071414198	1	1	1	45.7692687580413
CEBPD	1	1	102.425141847392	21.1946757207479	1	28.3037680839749	1	1	1	1
CECR1	125.419230519962	1	1	429.749314374311	343.795250029897	1	1	1	1	1
CECR5	1	1	1	1	1	49.675067592849	1	1	72.5018669673129	44.6241783472082
CENPC1	1	1	1	1	76.6690074289945	1	1	1	1	1
CENPW	1	1	1	1	1	180.335280772339	1	1	2.84454468278365	1
CEP112	1	1	1	1	1	1	1	1	1	60.8316981619262
CEP128	1	1	1	1	58.8182886215676	1	1	24.3326910607706	1	1
CEP350	1	1	1	1	1	1	1	36.0607346720595	1	1
CEP63	1	1	1	1	1	36.4689444547901	39.9002026384112	1	1	1
CEP85	1	1	1	1	1	1	41.5351245114487	1	1	1
CERCAM	1	1	67.7377246938232	1	87.6799747654024	38.910989813718	1	1	1	1
CERS3	1	1	1	1	1	59.835675052746	1	1	1	1
CERS5	100.320155207237	1	105.632588180037	1	1	82.5665012710122	1	126.425921468178	1	43.9219709421282
CES2	1	1	1	38.4436469551451	1	22.2853208960884	65.5986012446049	1	130.781085988579	71.6513159715195
CETN2	1	1	93.4586606494432	1	1	84.0228388505168	1	1	1	203.809123077024
CFB	1	1	331.778387112034	1	1	147.666111924142	1	1	1	60.4798792603862
CFD	1	1	326.051302863191	333.024852103905	1	33.0759483987636	1	1	1	1
CFH	1	1	235.973388784703	1	1	1	1	1	1	110.896307535336
CFI	1	1	1	1	1	1	1	1	1	320.956154991002
CFL2	1	1	62.3445242085894	1	1	1	1	1	155.64560068114	8.275915832408
CFP	1	1	1	239.252082727666	1	1	1	1	1	1
CGRRF1	1	1	1	1	1	1	158.156925656297	1	1	61.2289596657001
CHCHD3	1	1	126.571960015841	35.0718103058463	1	76.0450211518573	1	312.171237445704	216.521136571343	98.4442688609036
CHCHD5	1	1	1	1	1	49.4255985026666	1	1	1	1
CHCHD7	1	1	1	1	132.158453125514	55.3641855683967	91.6432056074689	1	33.2518425278433	1
CHD1L	1	1	1	35.0150055687761	1	30.4510265276839	76.4825997991506	1	1	1
CHD3	1	1	1	1	1	1	34.7650572192568	34.3485472555402	1	1
CHD7	1	1	1	1	1	1	33.959963912759	18.4935195497959	1	18.6317397569673
CHERP	1	1	1	1	1	1	1	33.2559195375668	1	35.6227660938587
CHGB	1	1	1	1	1	1	1	1	2235.24934518968	1
CHI3L1	1	1	1515.65275622943	1	1	1	1	1	2161.71921512736	1
CHMP6	1	1	1	126.047404230759	1	47.9164910164383	1	1	129.370097319465	70.5659653550083
CHMP7	1	1	1	1	96.4026790753778	1	1	1	42.8748463472923	84.7960338011526
CHORDC1	128.64228178546	1	38.6509208097392	36.5586790490291	1	26.8453262263495	1	69.9291364730022	1	35.8863873258467
CHPF	1	1	1	1	153.998507329923	40.7628690193901	1	1	1	1
CHPF2	1	1	1	1	20.5974905717254	1	1	1	1	1
CHRD	1	1	43.3467242722992	1	1	1	1	1	1	1
CHRNA1	1	1	1	1	1	1	1	1	873.785200388494	1
CHRNB1	1	17.1136854022104	1	1	1	1	1	1	321.295580226773	1
CHRND	1	1	1	1	1	1	1	1	231.007568647706	1
CHST12	444.384406015212	1	1	1	68.8858421218557	29.4587363152226	78.6127482049923	1	1	60.6655167194766
CHST15	1	1	1	32.3892269984779	49.443956416983	1	1	1	1	71.2822377585771
CHST3	1	1	1	1	1	1	1	1	74.6048143237246	1
CHSY1	1	1	35.7953692977357	40.3656571130484	1	1	1	1	1	1
CHTF8	1	1	48.2286659090089	1	1	56.4996484258066	1	104.995153048533	80.4983090323951	1
CIITA	1	1	1	97.5912749667935	1	1	1	68.139574642355	1	1
CINP	1	1	1	1	1	47.9347723629865	117.554719422208	1	1	1
CISH	1	1	1	1	1	1	1	1	72.5034258588745	1
CITED2	168.54357440378	159.190660660148	1	117.003120663824	194.802850380953	1	1	1	1	66.9602908228551
CKAP2	162.473016498636	1	1	1	1	28.3463961333367	1	1	1	1
CKAP4	1	1	1	1	1	48.2274666949659	1	1	1	1
CKAP5	1	1	1	1	1	22.7623455830709	35.1338475950581	1	1	1
CKB	1	1	109.664722665034	1	1	120.100289953777	1	1	1	1
CKLF	171.148427105362	142.900695916244	1	34.8617225054271	1	32.785799518757	243.533484900591	1	1	116.151867134512
CKM	1	1	1	1	1	1	1	1	9721.62567576837	1
CKMT1A	1	1	1	1	1	87.8060324330638	1	1	1	1
CKMT1B	1	1	1	1	1	89.8988569451025	1	1	1	1
